GEO_ID,factor_white_nonHispanic,factor_owner_occupied,factor_earning_higher_than_national_poverty_rate,factor_over_25_with_high_school_diploma_or_higher,factor_without_disability_age_18_to_65,FIPS,R1,R2,R3,R4,R5,SVS,zone
1400000US12071001206,0.7386759581881533,0.5794223826714802,0.9467481449148843,0.9512847965738758,0.5792230467044959,12071001206,1.2671819372514246,0.8935164192311625,1.0860849924882516,1.0683481557962027,1.0574723420531296,1.0745207693640342,Medium Vulnerable (zone3)
1400000US12071001207,0.7908847184986595,0.776,0.9345844504021448,0.9846972721224219,0.45361930294906166,12071001207,1.3567448874170653,1.1966550862715069,1.0721311166507808,1.1058723091953082,0.8281608776088243,1.1119128554286972,Medium to Low Vulnerable (zone2)
1400000US12071001208,0.8532883642495784,0.8664169787765293,0.9259780467210807,0.9587528418317636,0.3495637489445539,12071001208,1.4637969334971395,1.3360854181506778,1.062258072877202,1.076735204982106,0.6381893786796387,1.1154130016373527,Medium to Low Vulnerable (zone2)
1400000US12071001209,0.5232592592592593,0.4100418410041841,0.9463703703703704,0.9719148936170213,0.6453333333333333,12071001209,0.8976394513492475,0.6323178538940586,1.085651619298619,1.0915169546767487,1.1781681604135246,0.9770588079264396,Medium Vulnerable (zone3)
1400000US12071001300,0.509561001885268,0.48063973063973064,0.9529753265602322,0.7472061657032756,0.5224266820011501,12071001300,0.8741403999401294,0.7411855390904648,1.0932286542602203,0.8391559835747391,0.9537807069487133,0.9002982567628532,Medium to High Vulnerable (zone4)
1400000US12071001401,0.2737470598878234,0.11244979919678715,0.6276477146042363,0.852054794520548,0.5024487574823145,12071001401,0.46960690383966125,0.17340673216371771,0.7200212295768431,0.956907092010534,0.9173075335304747,0.6474498982242461,High Vulnerable (zone5)
1400000US12071001402,0.8980612883051907,0.9530842745438749,0.9565353345841151,0.9916958041958042,0.6373660995589162,12071001402,1.5406038743651813,1.4697334339926766,1.097312603416756,1.1137320677668812,1.1636225904348216,1.2770009139952634,Low Vulnerable (zone1)
1400000US12071001501,0.9123414071510957,0.9398663697104677,0.8569780853517878,0.9839757470766566,0.3875432525951557,12071001501,1.565101095999035,1.4493503501669687,0.9831031012747009,1.1050619946031057,0.7075275635186598,1.162028821112494,Medium to Low Vulnerable (zone2)
1400000US12071001502,0.43325262308313156,0.18434343434343434,0.8313253012048193,0.8135019191691126,0.6081551466931875,12071001502,0.7432350980860023,0.28427256227812925,0.9536748905861362,0.9136099706535143,1.1102929190478252,0.8010170881303214,Medium to High Vulnerable (zone4)
1400000US12071001601,0.5922122379118528,0.685459940652819,0.9599914420196833,0.9475250202867189,0.5442875481386393,12071001601,1.0159267302293777,1.0570349541463415,1.101277360504857,1.064125708347177,0.9936915175513766,1.046411254155826,Medium Vulnerable (zone3)
1400000US12071001602,0.9226880761225097,0.875,0.9220933690157598,0.9453860640301318,0.34611953612845675,12071001602,1.5828505731357418,1.3493211346489284,1.0578016710568612,1.0617235360636676,0.631901369571766,1.136719656895393,Medium to Low Vulnerable (zone2)
1400000US12071001701,0.8171052631578948,0.6740484429065744,0.8845880681818181,0.9090909090909091,0.5223473217331969,12071001701,1.4017256400850897,1.0394374969040485,1.014776559686653,1.0209619660445628,0.9536358209865682,1.0861074967413844,Medium to Low Vulnerable (zone2)
1400000US12071001705,0.9265038444142921,0.7854214123006834,0.9086995922066153,0.9571808510638298,0.4617127322156774,12071001705,1.589396437533364,1.2111836699692824,1.0424366766142719,1.074969767918569,0.8429368393916016,1.1521846782854177,Medium to Low Vulnerable (zone2)
1400000US12071001706,0.8012924071082391,0.5700598802395209,0.9505654281098546,0.9388461538461539,0.47140549273021004,12071001706,1.3745990423660712,0.8790786793401402,1.0904640810688873,1.0543788365485598,0.8606326583348904,1.0518306595317097,Medium Vulnerable (zone3)
1400000US12071001708,0.8992827256425583,0.6909535452322738,0.8584735576923077,0.9763079960513327,0.4291832364637504,12071001708,1.5426992225543834,1.0655065390200131,0.9848186684764364,1.0964506642249554,0.7835485911954847,1.0946047370942549,Medium to Low Vulnerable (zone2)
1400000US12071001709,0.7023615635179153,0.5946601941747572,0.9299674267100977,0.9233593391463975,0.46335504885993484,12071001709,1.2048854126681463,0.9170143633536406,1.06683458645019,1.0369862428865655,0.8459351738640932,1.0143311558445274,Medium Vulnerable (zone3)
1400000US12071001710,0.9247977153736316,0.9286328460877042,0.9109947643979057,0.9376623376623376,0.33841028081865776,12071001710,1.5864696116647545,1.4320273434917998,1.0450696388075709,1.053049342120249,0.6178267841174725,1.1468885440403693,Medium to Low Vulnerable (zone2)
1400000US12071001711,0.8415112855740923,0.718796992481203,0.9228121927236972,0.9330773450356555,0.3190757128810226,12071001711,1.4435936207918358,1.108443398259399,1.0586262870285206,1.0479001287251681,0.5825281699550645,1.0482183209519975,Medium Vulnerable (zone3)
1400000US12071001801,0.8986725663716815,0.6575280898876404,0.9342920353982301,0.9559849704777241,0.5422566371681415,12071001801,1.5416525080940968,1.0139617694979812,1.0717956657190457,1.0736267244647895,0.989983736597748,1.1382040808747322,Medium to Low Vulnerable (zone2)
1400000US12071001802,0.9393592677345538,0.9071229050279329,0.969488939740656,0.9784431137724551,0.2818459191456903,12071001802,1.611449626142769,1.3988572656895115,1.1121726443206674,1.0988485256098786,0.5145587108676708,1.1471773545260995,Medium to Low Vulnerable (zone2)
1400000US12071001903,0.9237007003317361,0.9270620313565099,0.9620346479911537,0.9653270291568163,0.3704386288241799,12071001903,1.5845877071157113,1.4296050194741787,1.1036212735656803,1.0841183997202901,0.6763001000018994,1.175646499975552,Medium to Low Vulnerable (zone2)
1400000US12071001908,0.9750328515111695,0.9152941176470588,0.9211563731931669,0.938337801608579,0.290407358738502,12071001908,1.672646854098628,1.4114579398411649,1.0567267736763823,1.0538079274186505,0.530189106842187,1.1449657203754025,Medium to Low Vulnerable (zone2)
1400000US12071001910,0.969029593943565,0.8934624697336562,0.930488644184446,0.9630662020905923,0.15416379903647626,12071001910,1.6623484012113896,1.3777917639168582,1.0674325136600322,1.0815793594292296,0.28145280916296306,1.0941209694760945,Medium to Low Vulnerable (zone2)
1400000US12071001911,0.9779141104294479,0.9226305609284333,0.9177914110429448,1.0,0.21717791411042944,12071001911,1.677589588754217,1.4227713318099782,1.052866576102955,1.123058162649019,0.396496028228199,1.1345563375088736,Medium to Low Vulnerable (zone2)
1400000US12071001912,0.9182130584192439,0.8855670103092783,0.8563573883161513,0.9426795580110497,0.252233676975945,12071001912,1.5751737812493944,1.3656163236093426,0.9823910536843173,1.0586839723866788,0.4604964161111905,1.0884723094081847,Medium to Low Vulnerable (zone2)
1400000US12071001913,0.9658536585365853,0.8695652173913043,0.9010452961672474,0.9017543859649123,0.2397212543554007,12071001913,1.6569001556891267,1.3409402580362022,1.0336558661093123,1.0127226238624487,0.4376528139296359,1.0963743435253452,Medium to Low Vulnerable (zone2)
1400000US12071001915,0.954700272479564,0.26762177650429797,0.9163408913213448,0.9914850136239782,0.05238467552775606,12071001915,1.6377667735965025,0.4126945361480472,1.0512025773833382,1.1134953376945826,0.09563732975267934,0.8621593109150301,Medium to High Vulnerable (zone4)
1400000US12071001916,0.8879478827361563,0.676954732510288,0.9107491856677524,0.9249329758713136,0.46644951140065144,12071001916,1.5232545553314163,1.04391923174485,1.0447879172380845,1.038753528455527,0.8515846530568587,1.1004599771653474,Medium to Low Vulnerable (zone2)
1400000US12071001917,0.336719337848006,0.5161290322580645,0.7237589996210686,0.9915397631133672,0.519893899204244,12071001917,0.5776344256429277,0.79591292735052,0.8302776106705997,1.1135568245555418,0.9491566717495018,0.8533076919938182,Medium to High Vulnerable (zone4)
1400000US12071001918,0.7767995857068877,0.534446764091858,0.9062661833247022,0.9691283292978208,0.47384774728120144,12071001918,1.3325821599590062,0.8241603590101417,1.0396451328637732,1.088387480872324,0.865091418487168,1.0299733102384827,Medium Vulnerable (zone3)
1400000US12071001919,0.8791922106022358,0.4843444227005871,0.8779256539697109,0.9638715432649421,0.4056906837999082,12071001919,1.5082343973668686,0.7468984754276987,1.0071336103675805,1.0824838044088003,0.7406588532481033,1.01708182816381,Medium Vulnerable (zone3)
1400000US12071001920,0.959713755632123,0.7799158147925436,0.9719056453750331,0.9737910668143226,0.5542009011396767,12071001920,1.6463672908100584,1.2026935910245926,1.1149450265374763,1.0936240063005211,1.01179006641826,1.2138839962181818,Medium to Low Vulnerable (zone2)
1400000US12071001921,0.9644412191582002,0.9881450488145049,0.9787856620336504,0.9822119102861562,0.3990490124359912,12071001921,1.6544771478087263,1.5237999982446955,1.1228376037568013,1.1030811032979537,0.7285333278355559,1.2265458361887465,Medium to Low Vulnerable (zone2)
1400000US12071001922,0.925205684367988,0.7307386814932486,0.923019151333083,0.8761301989150091,0.4363499812241832,12071001922,1.5871694732683121,1.1268584535363797,1.0588637045940341,0.9839451714348096,0.7966327293523325,1.1106939064371737,Medium to Low Vulnerable (zone2)
1400000US12071001923,0.9021359223300971,0.6458670988654781,0.9728155339805825,0.9285099052540913,0.3883495145631068,12071001923,1.547593817086393,0.9959795733412327,1.115988827219454,1.0427706281960745,0.7089995348713338,1.0822664761428975,Medium to Low Vulnerable (zone2)
1400000US12071010104,0.9433145824318477,0.8708367181153533,0.9122883195831524,0.9837362637362638,0.23236694071830377,12071010104,1.6182348792500312,1.3429010155215517,1.0465535718695977,1.1047930408828592,0.4242262361885369,1.1073417487425152,Medium to Low Vulnerable (zone2)
